305	77	"a"	"Jan 06 2017, 16:39:01"	1	3	3	2	4	3	3	4	2	1
306	77	"b"	"Feb 04 2017, 13:21:29"	4	2	2	1	3	3	2	3	2	3
307	77	"c"	"Jan 16 2017,  6:11:11"	2	3	3	4	3	1	2	2	2	4
308	77	"d"	"Feb 18 2017,  1:49:19"	3	2	2	2	2	3	2	3	2	3
309	78	"a"	"Jan 10 2017, 13:19:11"	3	1	3	3	3	2	4	2	3	3
310	78	"b"	"Jan 25 2017,  6:07:33"	2	2	3	1	2	1	2	3	1	3
311	78	"c"	"Jan 20 2017, 23:54:07"	2	3	3	1	4	3	3	2	4	3
312	78	"d"	"Jan 05 2017, 21:37:31"	3	1	3	3	2	3	3	3	2	1
313	79	"a"	"Jan 20 2017, 11:20:12"	3	2	2	3	3	4	1	3	3	3
314	79	"b"	"Jan 23 2017,  2:29:46"	3	2	3	1	3	3	2	2	2	3
315	79	"c"	"Jan 28 2017, 22:21:24"	3	4	3	3	2	3	3	2	1	3
316	79	"d"	"Feb 19 2017,  7:46:18"	3	2	3	3	1	2	3	3	2	3
317	80	"a"	"Jan 15 2017, 18:36:54"	3	2	2	2	3	2	2	2	3	3
318	80	"b"	"Feb 12 2017, 12:23:42"	5	0	1	2	2	2	2	3	1	2
319	80	"c"	"Jan 21 2017, 21:25:15"	3	2	4	2	3	2	2	2	3	3
320	80	"d"	"Jan 23 2017, 19:56:53"	3	2	2	2	2	2	4	3	4	3
321	81	"a"	"Feb 13 2017,  5:52:33"	2	3	2	3	3	3	4	3	2	2
322	81	"b"	"Jan 26 2017, 20:17:11"	3	2	3	3	2	3	1	4	3	2
323	81	"c"	"Jan 30 2017, 20:20:41"	2	3	3	3	3	2	1	2	2	2
324	81	"d"	"Jan 29 2017,  3:38:45"	3	1	2	2	3	2	3	4	2	3
325	82	"a"	"Jan 30 2017,  8:40:51"	3	1	2	4	3	2	2	3	2	3
326	82	"b"	"Jan 09 2017, 18:21:35"	2	1	3	3	2	3	2	4	4	2
327	82	"c"	"Jan 29 2017, 15:27:29"	3	1	3	3	3	3	3	3	3	1
328	82	"d"	"Jan 06 2017, 12:28:19"	3	3	2	1	3	2	2	3	3	1
329	83	"a"	"Jan 09 2017, 12:10:06"	2	1	2	4	3	3	2	4	3	3
330	83	"b"	"Dec 26 2016,  6:10:58"	3	3	3	2	5	2	2	3	3	2
331	83	"c"	"Feb 02 2017,  5:52:34"	3	3	3	2	3	1	3	2	3	3
332	83	"d"	"Jan 26 2017, 16:28:53"	2	1	2	2	2	3	2	3	1	2
333	84	"a"	"Feb 09 2017,  6:02:11"	2	1	2	2	3	2	3	3	3	2
334	84	"b"	"Feb 06 2017, 19:25:59"	2	2	4	3	3	2	2	2	3	3
335	84	"c"	"Jan 25 2017, 17:15:39"	2	2	2	3	3	1	3	3	4	4
336	84	"d"	"Feb 06 2017, 20:18:41"	3	4	2	2	2	3	3	2	1	2
337	85	"a"	"Feb 01 2017,  8:06:54"	3	2	2	1	2	2	3	2	3	2
338	85	"b"	"Jan 24 2017,  8:25:43"	2	2	3	2	2	2	3	2	3	2
339	85	"c"	"Jan 18 2017,  4:23:52"	3	2	2	3	2	2	2	3	3	4
340	85	"d"	"Feb 13 2017, 20:12:56"	2	2	3	3	1	2	3	2	2	3
341	86	"a"	"Jan 26 2017,  7:06:22"	2	1	2	3	2	4	4	2	2	3
342	86	"b"	"Jan 29 2017, 21:02:58"	2	3	2	2	1	2	2	3	2	3
343	86	"c"	"Jan 19 2017,  5:48:45"	2	2	2	3	2	2	1	2	3	3
344	86	"d"	"Jan 23 2017, 10:25:01"	3	2	2	2	2	3	3	2	2	3
345	87	"a"	"Jan 31 2017, 20:02:29"	4	2	2	2	2	2	2	2	2	2
346	87	"b"	"Feb 13 2017,  6:04:47"	4	2	4	3	4	2	3	2	2	2
347	87	"c"	"Jan 30 2017, 21:00:21"	4	2	3	3	3	4	3	2	2	2
348	87	"d"	"Feb 08 2017,  2:20:11"	3	3	2	3	4	3	1	4	2	2
349	88	"a"	"Jan 23 2017, 18:11:34"	3	2	1	2	1	3	4	3	2	3
350	88	"b"	"Jan 05 2017, 16:27:36"	2	3	2	3	2	2	1	3	3	3
351	88	"c"	"Jan 16 2017,  2:21:42"	2	1	2	3	2	3	2	1	2	3
352	88	"d"	"Jan 25 2017,  2:16:15"	3	1	3	1	2	4	2	1	2	4
353	89	"a"	"Feb 03 2017, 15:38:24"	1	2	2	2	3	2	1	3	3	2
354	89	"b"	"Jan 25 2017, 22:11:58"	3	1	2	2	3	3	2	3	2	2
355	89	"c"	"Jan 25 2017, 17:33:12"	2	1	2	2	2	3	3	2	1	2
356	89	"d"	"Jan 11 2017,  9:52:52"	3	3	4	2	3	3	2	3	2	2
357	90	"a"	"Feb 04 2017, 20:35:25"	1	2	3	3	3	3	2	3	2	2
358	90	"b"	"Feb 18 2017,  2:58:22"	3	2	1	4	1	3	3	2	3	2
359	90	"c"	"Feb 04 2017, 18:30:32"	3	2	2	2	0	3	3	4	2	3
360	90	"d"	"Jan 20 2017, 23:08:57"	2	2	2	3	3	3	3	2	2	3
361	91	"a"	"Jan 23 2017, 12:10:05"	3	3	3	2	2	3	2	2	2	1
362	91	"b"	"Feb 01 2017,  7:33:47"	2	2	2	3	2	2	2	4	4	3
363	91	"c"	"Jan 12 2017,  9:59:21"	2	2	3	1	2	4	2	3	3	3
364	91	"d"	"Jan 24 2017, 12:42:35"	1	1	2	2	3	1	4	3	3	3
365	92	"a"	"Jan 28 2017,  2:08:19"	2	2	3	2	2	3	2	3	1	1
366	92	"b"	"Jan 28 2017, 23:30:38"	3	1	2	2	1	1	3	2	3	4
367	92	"c"	"Feb 10 2017, 18:39:40"	2	1	2	2	3	1	1	2	1	4
368	92	"d"	"Jan 23 2017,  8:06:00"	3	1	2	2	2	3	3	3	3	1
369	93	"a"	"Jan 16 2017, 11:24:21"	1	2	3	2	2	2	1	2	4	3
370	93	"b"	"Jan 21 2017,  9:28:19"	1	2	2	3	2	2	2	2	3	1
371	93	"c"	"Feb 11 2017, 15:05:49"	3	2	4	2	2	2	2	3	3	4
372	93	"d"	"Jan 28 2017, 23:23:06"	4	2	3	2	3	4	3	4	2	2
373	94	"a"	"Jan 17 2017, 23:33:24"	3	3	3	3	4	1	2	1	2	3
374	94	"b"	"Jan 24 2017,  1:51:27"	2	2	3	2	1	3	3	3	2	2
375	94	"c"	"Feb 13 2017,  0:30:26"	2	0	2	2	2	2	3	3	2	3
376	94	"d"	"Feb 16 2017, 13:06:19"	2	3	3	2	3	4	2	2	1	3
377	95	"a"	"Jan 19 2017,  5:28:28"	2	2	3	3	4	3	2	1	2	2
378	95	"b"	"Jan 17 2017,  3:49:24"	2	2	4	2	4	3	4	2	2	4
379	95	"c"	"Jan 15 2017,  3:49:21"	2	2	2	3	2	2	3	3	4	3
380	95	"d"	"Feb 07 2017, 19:37:08"	3	2	2	3	2	1	1	2	2	3
381	96	"a"	"Jan 23 2017,  3:16:35"	1	3	3	3	2	4	3	4	2	2
382	96	"b"	"Feb 25 2017,  1:09:41"	2	1	2	2	1	2	2	2	2	2
383	96	"c"	"Feb 03 2017,  4:14:13"	2	1	2	2	4	2	1	3	3	2
384	96	"d"	"Dec 18 2016,  1:37:41"	3	1	1	1	3	3	2	2	2	4
385	97	"a"	"Feb 13 2017, 21:50:32"	3	3	1	3	4	3	3	3	2	2
386	97	"b"	"Jan 24 2017,  6:02:18"	3	2	2	2	2	1	2	2	1	2
387	97	"c"	"Jan 29 2017,  9:29:58"	4	1	3	2	4	2	2	2	2	2
388	97	"d"	"Feb 18 2017, 13:16:28"	3	2	3	2	2	3	4	2	2	2
389	98	"a"	"Feb 24 2017,  1:41:04"	2	3	3	2	2	2	2	3	3	3
390	98	"b"	"Jan 29 2017,  0:44:51"	2	2	2	1	1	1	3	1	3	2
391	98	"c"	"Jan 23 2017,  9:16:42"	2	2	2	3	3	2	3	3	2	2
392	98	"d"	"Jan 24 2017,  6:09:24"	3	1	3	3	3	3	4	1	3	4
393	99	"a"	"Jan 12 2017, 19:44:02"	2	1	2	2	4	3	2	3	2	3
394	99	"b"	"Jan 23 2017, 14:30:30"	2	3	2	2	1	2	3	3	3	2
395	99	"c"	"Feb 19 2017,  3:45:36"	2	2	2	3	2	3	2	3	3	3
396	99	"d"	"Jan 24 2017,  0:46:51"	3	2	2	2	1	2	2	1	3	1
397	100	"a"	"Jan 31 2017, 17:12:57"	3	2	3	2	3	2	2	2	4	2
398	100	"b"	"Feb 12 2017, 22:45:40"	3	1	2	3	4	2	4	0	2	3
399	100	"c"	"Jan 30 2017,  9:05:34"	2	1	2	3	0	2	4	3	3	3
400	100	"d"	"Feb 04 2017, 12:41:16"	4	3	2	3	3	1	2	3	2	2
401	101	"a"	"Feb 01 2017, 23:18:22"	3	3	1	4	3	1	3	2	3	3
402	101	"b"	"Jan 05 2017, 11:57:44"	2	3	3	3	2	3	2	3	4	3
403	101	"c"	"Jan 20 2017, 19:03:02"	3	1	3	3	2	1	1	3	3	2
404	101	"d"	"Feb 07 2017, 13:16:24"	3	1	1	3	2	3	4	1	5	4
405	102	"a"	"Jan 19 2017, 23:44:55"	2	1	3	1	2	3	1	3	4	2
406	102	"b"	"Feb 03 2017, 18:05:26"	3	2	1	2	2	1	1	3	3	2
407	102	"c"	"Jan 07 2017,  6:41:59"	4	3	3	2	2	1	2	3	4	2
408	102	"d"	"Feb 08 2017,  1:54:27"	3	2	4	4	3	4	4	2	4	1
409	103	"a"	"Jan 13 2017, 19:10:16"	1	2	3	3	2	4	2	3	2	1
410	103	"b"	"Feb 06 2017, 16:55:20"	3	1	3	3	2	2	3	3	3	4
411	103	"c"	"Feb 09 2017,  3:54:37"	3	2	3	4	1	2	3	2	2	4
412	103	"d"	"Jan 16 2017, 10:47:39"	2	2	3	2	2	2	3	3	3	3
413	104	"a"	"Jan 31 2017, 18:43:47"	2	3	3	3	2	3	4	3	3	2
414	104	"b"	"Feb 05 2017, 13:10:10"	2	2	3	3	3	3	2	2	1	3
415	104	"c"	"Jan 21 2017,  6:26:27"	3	3	2	3	2	2	3	4	4	2
416	104	"d"	"Jan 30 2017,  4:43:51"	3	3	1	3	2	3	3	3	2	4
417	105	"a"	"Jan 24 2017, 14:46:16"	2	2	2	4	2	2	2	3	3	2
418	105	"b"	"Jan 30 2017, 17:43:23"	2	1	2	2	3	1	2	2	1	2
419	105	"c"	"Feb 05 2017,  6:13:13"	1	1	2	2	3	2	3	4	2	2
420	105	"d"	"Feb 06 2017, 23:53:19"	2	2	2	2	1	2	3	2	3	3
421	106	"a"	"Jan 27 2017, 23:21:16"	1	3	4	4	2	4	4	2	2	4
422	106	"b"	"Jan 20 2017,  8:49:57"	3	2	1	3	3	2	3	2	2	2
423	106	"c"	"Jan 10 2017, 18:19:40"	3	1	2	2	2	2	3	4	3	2
424	106	"d"	"Feb 09 2017,  8:15:32"	3	3	3	2	3	3	1	2	3	3
425	107	"a"	"Jan 26 2017,  0:52:36"	3	2	3	3	4	4	3	3	3	3
426	107	"b"	"Dec 31 2016, 12:01:46"	3	3	3	3	3	3	3	3	2	2
427	107	"c"	"Jan 05 2017,  2:58:41"	2	1	3	3	2	2	2	2	2	2
428	107	"d"	"Feb 11 2017, 10:21:47"	2	3	2	1	2	3	3	4	4	0
429	108	"a"	"Feb 04 2017,  9:16:32"	2	2	2	2	2	2	2	2	2	3
430	108	"b"	"Feb 06 2017,  2:24:17"	3	3	3	2	3	2	3	1	2	3
431	108	"c"	"Feb 04 2017, 23:08:20"	3	3	2	3	3	2	2	3	2	2
432	108	"d"	"Jan 23 2017,  6:16:46"	3	2	3	2	2	2	1	3	2	4
433	109	"a"	"Jan 16 2017,  6:18:46"	3	3	4	2	2	3	3	3	1	2
434	109	"b"	"Jan 22 2017, 13:54:23"	2	2	2	3	2	2	2	2	2	4
435	109	"c"	"Jan 30 2017, 21:34:44"	4	3	2	2	4	3	3	3	3	2
436	109	"d"	"Jan 27 2017, 10:14:53"	2	2	4	2	3	2	3	3	3	3
437	110	"a"	"Jan 26 2017, 22:27:27"	2	1	4	2	2	2	4	1	2	2
438	110	"b"	"Jan 21 2017, 16:12:48"	3	1	2	2	3	2	3	1	4	4
439	110	"c"	"Jan 23 2017, 16:04:04"	3	1	3	3	3	4	3	1	2	3
440	110	"d"	"Feb 06 2017, 22:24:07"	1	0	3	3	1	2	2	4	3	2
441	111	"a"	"Feb 13 2017,  1:53:10"	3	0	4	1	4	2	3	4	2	2
442	111	"b"	"Jan 11 2017, 17:38:26"	2	3	2	3	2	1	2	2	3	1
443	111	"c"	"Jan 07 2017, 17:12:32"	1	1	2	3	2	3	2	2	4	2
444	111	"d"	"Feb 09 2017, 17:06:14"	2	2	2	2	2	2	2	2	2	2
445	112	"a"	"Jan 16 2017,  5:32:15"	2	3	2	2	2	3	2	3	3	3
446	112	"b"	"Jan 24 2017, 22:23:26"	3	2	1	3	3	2	3	3	2	1
447	112	"c"	"Feb 06 2017,  7:53:50"	1	2	3	3	3	3	5	3	4	2
448	112	"d"	"Feb 16 2017,  6:38:32"	2	1	2	3	3	2	3	4	2	2
449	113	"a"	"Jan 11 2017,  1:28:07"	3	2	4	3	0	3	3	2	2	3
450	113	"b"	"Feb 04 2017, 16:14:04"	3	1	2	2	4	1	3	3	3	3
451	113	"c"	"Jan 16 2017, 15:57:36"	3	1	3	3	2	3	2	3	3	2
452	113	"d"	"Feb 04 2017,  7:54:51"	3	3	3	3	3	3	2	2	3	3
453	114	"a"	"Jan 11 2017, 17:26:53"	2	2	2	2	3	1	2	2	2	2
454	114	"b"	"Feb 20 2017,  9:57:02"	2	2	3	3	2	4	2	2	2	2
455	114	"c"	"Jan 15 2017,  6:49:07"	2	1	2	4	3	3	2	3	3	2
456	114	"d"	"Jan 18 2017, 12:41:24"	3	1	1	2	3	3	4	3	2	2
457	115	"a"	"Jan 19 2017, 10:37:13"	4	3	2	2	3	2	4	4	3	4
458	115	"b"	"Jan 09 2017, 18:49:23"	2	2	2	4	2	2	3	2	2	2
459	115	"c"	"Feb 15 2017, 19:19:54"	2	2	3	2	2	3	3	3	2	3
460	115	"d"	"Jan 21 2017, 10:24:43"	2	2	2	2	3	3	2	2	3	2
461	116	"a"	"Jan 28 2017,  4:45:45"	2	1	3	2	3	3	4	5	3	2
462	116	"b"	"Jan 30 2017, 16:45:49"	2	2	3	3	2	3	1	1	2	2
463	116	"c"	"Jan 23 2017, 12:38:07"	3	1	2	2	4	1	2	2	1	1
464	116	"d"	"Feb 11 2017, 21:12:32"	3	2	4	1	2	2	2	3	3	2
465	117	"a"	"Jan 08 2017,  9:28:30"	2	1	2	2	4	3	3	2	2	2
466	117	"b"	"Feb 07 2017, 22:49:13"	2	1	2	2	2	2	1	3	3	3
467	117	"c"	"Feb 02 2017,  1:24:42"	3	2	3	4	2	2	3	4	2	2
468	117	"d"	"Jan 15 2017,  2:55:29"	2	2	3	4	4	2	2	3	3	3
469	118	"a"	"Jan 26 2017, 21:09:37"	3	3	4	2	2	3	3	3	2	2
470	118	"b"	"Feb 02 2017, 16:21:06"	2	2	3	3	2	1	2	3	3	3
471	118	"c"	"Jan 19 2017, 14:28:58"	2	2	2	4	3	3	4	2	2	2
472	118	"d"	"Jan 30 2017, 17:28:44"	3	1	1	4	3	2	1	3	2	1
473	119	"a"	"Jan 26 2017,  0:33:44"	2	3	3	3	3	3	3	1	2	3
474	119	"b"	"Jan 19 2017, 12:54:26"	2	3	2	2	2	2	3	3	3	2
475	119	"c"	"Jan 18 2017, 10:44:46"	4	0	1	3	3	3	4	3	2	3
476	119	"d"	"Jan 11 2017, 23:05:33"	3	2	3	2	2	1	2	3	2	2
477	120	"a"	"Jan 13 2017, 14:24:10"	2	1	2	1	2	2	2	2	2	2
478	120	"b"	"Feb 01 2017, 13:31:48"	2	3	2	3	3	2	2	3	2	3
479	120	"c"	"Feb 04 2017,  5:29:32"	3	1	2	2	2	2	2	3	3	3
480	120	"d"	"Jan 31 2017, 22:40:44"	2	1	2	3	2	2	2	3	2	3
481	121	"a"	"Feb 04 2017,  1:53:01"	2	1	2	1	3	3	2	3	2	2
482	121	"b"	"Jan 10 2017, 14:59:16"	3	1	3	2	3	4	3	3	4	2
483	121	"c"	"Jan 18 2017, 10:12:50"	3	1	3	2	3	2	2	3	3	1
484	121	"d"	"Jan 08 2017, 23:52:05"	2	3	2	3	3	4	4	3	3	3
485	122	"a"	"Jan 17 2017,  3:13:50"	2	0	1	2	4	3	2	3	2	3
486	122	"b"	"Jan 14 2017, 14:29:35"	2	3	3	2	1	3	2	4	2	2
487	122	"c"	"Feb 04 2017,  2:31:33"	3	2	3	1	2	3	2	2	3	2
488	122	"d"	"Jan 16 2017, 17:24:58"	3	1	3	3	3	3	3	3	4	3
489	123	"a"	"Jan 03 2017, 16:03:21"	2	2	2	3	2	2	3	3	3	2
490	123	"b"	"Jan 16 2017, 20:06:02"	2	4	2	2	3	3	3	3	3	2
491	123	"c"	"Feb 14 2017,  7:05:12"	2	2	3	2	2	2	4	2	2	4
492	123	"d"	"Feb 05 2017, 21:47:31"	3	2	2	3	3	3	2	2	2	4
493	124	"a"	"Jan 17 2017, 18:42:05"	2	2	2	3	2	2	4	2	2	4
494	124	"b"	"Jan 27 2017, 13:54:33"	1	3	1	2	3	3	2	3	1	2
495	124	"c"	"Feb 01 2017,  7:27:25"	3	2	2	2	2	1	3	3	1	3
496	124	"d"	"Jan 03 2017,  9:42:40"	3	1	3	2	3	2	3	2	3	3
497	125	"a"	"Jan 25 2017,  0:59:02"	2	1	2	1	3	2	2	2	3	3
498	125	"b"	"Jan 23 2017,  6:06:10"	2	2	3	3	2	2	2	2	4	2
499	125	"c"	"Jan 23 2017, 20:04:53"	2	2	4	3	2	3	3	2	4	3
500	125	"d"	"Feb 07 2017, 18:40:41"	2	2	2	2	3	3	2	4	3	3
501	126	"a"	"Jan 12 2017,  8:30:47"	3	3	3	2	3	4	2	3	3	3
502	126	"b"	"Jan 30 2017, 11:59:17"	2	1	2	3	2	4	2	3	2	3
503	126	"c"	"Jan 19 2017,  5:22:43"	2	1	2	3	3	2	4	2	2	4
504	126	"d"	"Jan 17 2017,  5:07:59"	4	2	3	2	2	3	2	3	2	2
505	127	"a"	"Jan 28 2017, 16:32:49"	2	2	2	2	3	2	4	3	4	2
506	127	"b"	"Jan 21 2017,  3:28:53"	2	2	3	2	3	2	3	3	3	2
507	127	"c"	"Jan 19 2017,  7:15:53"	3	2	3	2	1	2	3	2	2	3
508	127	"d"	"Jan 09 2017, 14:50:20"	3	2	2	3	3	2	3	1	2	2
509	128	"a"	"Feb 15 2017, 11:09:08"	4	2	3	2	1	2	3	1	3	2
510	128	"b"	"Jan 04 2017, 11:37:52"	3	2	3	3	1	3	3	0	4	2
511	128	"c"	"Jan 03 2017, 11:30:58"	2	3	2	2	3	3	4	3	3	2
512	128	"d"	"Feb 19 2017,  1:34:50"	2	2	2	3	2	2	1	2	2	3
513	129	"a"	"Feb 09 2017, 16:09:12"	2	1	2	4	4	3	3	3	2	2
514	129	"b"	"Feb 28 2017,  3:18:45"	3	2	2	2	2	3	3	3	2	3
515	129	"c"	"Jan 20 2017, 12:02:32"	2	3	2	4	2	1	2	2	3	3
516	129	"d"	"Jan 22 2017, 23:00:51"	3	2	3	3	2	4	2	3	3	3
517	130	"a"	"Feb 12 2017, 21:12:26"	3	3	3	3	2	3	3	2	3	2
518	130	"b"	"Jan 23 2017,  7:07:50"	4	1	2	2	3	2	2	3	3	2
519	130	"c"	"Jan 26 2017,  0:39:15"	2	2	3	3	3	1	1	3	3	4
520	130	"d"	"Feb 06 2017, 18:06:05"	3	3	3	3	3	3	2	3	2	2
521	131	"a"	"Jan 11 2017, 14:40:33"	2	2	2	3	2	2	2	2	2	4
522	131	"b"	"Jan 15 2017,  2:43:50"	2	2	2	2	2	1	3	3	2	2
523	131	"c"	"Feb 04 2017,  3:58:26"	2	3	3	3	4	2	3	2	3	3
524	131	"d"	"Feb 07 2017, 19:36:52"	3	2	3	2	3	4	2	4	1	3
525	132	"a"	"Jan 18 2017,  7:34:33"	2	1	3	2	2	3	3	3	3	1
526	132	"b"	"Feb 01 2017, 15:33:59"	2	2	3	2	2	2	3	2	1	3
527	132	"c"	"Jan 22 2017, 23:53:44"	3	2	2	3	3	3	2	2	3	2
528	132	"d"	"Feb 10 2017, 19:53:52"	2	2	3	3	2	3	2	3	3	3
529	133	"a"	"Jan 31 2017, 16:30:45"	3	2	2	2	4	3	2	2	2	4
530	133	"b"	"Jan 16 2017,  4:36:38"	2	2	4	2	1	3	1	2	3	3
531	133	"c"	"Feb 15 2017,  5:56:33"	3	3	2	1	2	2	2	1	3	3
532	133	"d"	"Jan 24 2017, 17:19:31"	3	1	4	3	3	2	3	3	2	1
533	134	"a"	"Feb 01 2017, 14:32:22"	3	2	2	2	3	2	2	1	4	3
534	134	"b"	"Feb 15 2017, 20:07:48"	3	2	2	2	3	3	2	2	3	3
535	134	"c"	"Feb 06 2017, 11:45:11"	2	2	3	2	3	3	1	2	3	3
536	134	"d"	"Jan 19 2017, 12:00:37"	3	3	2	2	2	4	2	2	4	2
537	135	"a"	"Feb 15 2017,  0:26:42"	3	2	2	2	2	3	3	3	2	2
538	135	"b"	"Jan 30 2017, 12:17:54"	2	2	2	3	2	2	4	4	3	4
539	135	"c"	"Feb 23 2017, 10:58:46"	3	2	4	2	3	2	3	3	2	3
540	135	"d"	"Jan 24 2017, 20:12:36"	2	2	3	2	3	2	1	3	2	4
541	136	"a"	"Jan 19 2017,  2:56:11"	1	2	1	2	3	2	2	1	2	2
542	136	"b"	"Jan 23 2017, 11:32:40"	1	2	2	3	1	4	3	1	1	2
543	136	"c"	"Feb 12 2017,  6:11:26"	1	2	3	4	2	4	3	3	2	2
544	136	"d"	"Feb 03 2017, 22:54:26"	2	1	3	4	3	2	3	2	3	2
545	137	"a"	"Feb 01 2017, 20:58:42"	3	1	2	3	4	3	3	3	2	3
546	137	"b"	"Jan 30 2017,  2:46:43"	4	3	2	3	2	2	1	3	1	2
547	137	"c"	"Feb 04 2017,  6:48:03"	3	2	2	2	2	1	3	3	1	3
548	137	"d"	"Feb 11 2017, 17:52:57"	3	2	3	2	3	3	2	4	3	2
549	138	"a"	"Jan 10 2017,  1:58:56"	2	2	1	2	3	4	2	1	2	3
550	138	"b"	"Jan 18 2017, 11:03:33"	1	3	4	3	1	3	2	3	3	2
551	138	"c"	"Jan 12 2017, 20:41:29"	3	3	2	3	2	4	2	2	3	4
552	138	"d"	"Jan 15 2017,  8:12:59"	3	1	3	1	3	2	3	3	2	4
553	139	"a"	"Jan 29 2017, 23:32:28"	3	2	2	3	1	5	3	2	3	3
554	139	"b"	"Jan 27 2017,  9:37:05"	1	3	3	1	3	2	3	2	2	3
555	139	"c"	"Feb 16 2017, 11:41:03"	2	1	2	3	2	2	3	2	2	3
556	139	"d"	"Feb 02 2017,  6:21:54"	3	1	3	0	2	2	2	2	2	3
557	140	"a"	"Jan 25 2017, 19:43:35"	3	3	2	3	2	2	3	3	2	3
558	140	"b"	"Jan 27 2017,  3:35:48"	2	2	2	3	3	3	2	2	1	1
559	140	"c"	"Feb 10 2017,  1:57:28"	1	2	3	2	3	3	3	2	2	3
560	140	"d"	"Jan 15 2017,  9:04:04"	3	1	1	2	2	1	3	3	2	2
561	141	"a"	"Feb 04 2017, 22:57:31"	3	2	3	2	3	4	3	3	3	2
562	141	"b"	"Jan 31 2017,  7:11:17"	2	1	2	3	3	2	1	2	2	2
563	141	"c"	"Jan 01 2017, 18:22:30"	2	2	2	2	3	2	2	3	2	3
564	141	"d"	"Jan 14 2017, 15:03:38"	4	1	2	3	4	2	3	2	3	2
565	142	"a"	"Jan 20 2017, 21:42:16"	3	1	2	4	2	2	3	3	3	3
566	142	"b"	"Jan 24 2017, 14:12:06"	2	2	3	3	2	2	2	2	1	3
567	142	"c"	"Jan 24 2017, 22:51:03"	2	3	2	2	3	2	3	3	2	4
568	142	"d"	"Jan 08 2017, 14:04:18"	2	3	4	1	3	2	1	2	3	2
569	143	"a"	"Feb 15 2017, 23:07:25"	3	2	3	3	3	3	3	4	2	4
570	143	"b"	"Jan 23 2017,  4:05:46"	3	1	2	2	3	2	5	2	1	2
571	143	"c"	"Jan 19 2017,  2:47:11"	5	2	2	2	3	3	2	3	3	2
572	143	"d"	"Jan 20 2017, 21:15:40"	3	3	3	2	2	3	1	2	3	2
573	144	"a"	"Feb 15 2017, 21:20:05"	2	2	2	2	3	3	2	3	1	2
574	144	"b"	"Feb 05 2017,  2:09:05"	2	2	2	3	2	3	2	3	3	4
575	144	"c"	"Jan 28 2017, 14:36:18"	3	1	3	3	4	3	3	3	1	2
576	144	"d"	"Feb 13 2017,  9:18:43"	2	2	2	2	4	3	1	3	3	2
577	145	"a"	"Jan 23 2017, 21:28:38"	2	3	2	3	3	2	4	3	2	2
578	145	"b"	"Feb 05 2017,  4:21:34"	3	2	2	3	3	2	2	2	2	2
579	145	"c"	"Jan 13 2017, 15:56:16"	3	1	3	2	1	3	1	2	2	2
580	145	"d"	"Feb 13 2017, 18:15:15"	2	1	4	3	1	2	2	2	2	2
581	146	"a"	"Feb 14 2017, 23:32:50"	2	0	3	1	4	4	3	3	3	1
582	146	"b"	"Jan 24 2017, 13:02:09"	2	2	4	2	3	3	2	3	2	2
583	146	"c"	"Jan 07 2017,  4:18:30"	2	2	2	2	4	3	3	2	3	3
584	146	"d"	"Jan 06 2017, 16:54:22"	2	2	2	3	2	3	3	2	1	3
585	147	"a"	"Jan 25 2017, 10:34:19"	4	2	3	3	2	2	3	2	2	1
586	147	"b"	"Feb 04 2017, 21:27:03"	3	3	2	2	3	1	3	3	3	2
587	147	"c"	"Jan 31 2017,  8:22:46"	3	2	4	1	3	2	2	3	3	2
588	147	"d"	"Jan 20 2017, 16:21:32"	4	1	3	3	3	3	2	2	2	3
589	148	"a"	"Jan 30 2017, 11:33:58"	2	1	2	3	3	4	3	2	2	2
590	148	"b"	"Jan 22 2017, 15:42:34"	2	2	3	2	2	3	3	2	4	3
591	148	"c"	"Jan 20 2017,  3:32:06"	3	1	2	2	4	3	4	2	4	2
592	148	"d"	"Feb 10 2017, 22:58:07"	4	1	1	4	3	2	4	2	3	3
593	149	"a"	"Jan 31 2017, 16:00:49"	2	2	2	2	3	2	3	2	3	4
594	149	"b"	"Feb 07 2017,  7:01:20"	2	3	3	3	3	4	3	2	2	3
595	149	"c"	"Feb 15 2017, 19:12:05"	2	2	2	2	2	2	3	1	3	2
596	149	"d"	"Jan 19 2017, 18:18:41"	2	1	3	2	2	3	3	2	4	2
597	150	"a"	"Jan 16 2017,  2:24:57"	2	3	2	2	3	4	2	2	2	3
598	150	"b"	"Feb 09 2017, 16:29:18"	3	1	2	3	3	3	4	3	3	1
599	150	"c"	"Jan 21 2017,  7:15:46"	2	2	2	2	3	3	3	3	3	4
600	150	"d"	"Feb 08 2017,  4:19:08"	3	2	1	1	4	2	3	3	2	2
601	151	"a"	"Jan 25 2017,  6:14:13"	1	2	2	2	1	3	2	2	3	2
602	151	"b"	"Jan 20 2017,  7:53:37"	2	2	3	3	2	3	3	2	0	1
603	151	"c"	"Jan 27 2017, 10:07:29"	2	1	3	3	3	2	2	2	1	4
604	151	"d"	"Jan 25 2017, 11:37:03"	3	2	3	2	2	1	3	4	2	3
605	152	"a"	"Jan 05 2017, 15:11:51"	2	3	4	2	3	3	4	3	3	2
606	152	"b"	"Feb 03 2017, 19:42:37"	3	3	2	3	3	3	4	2	4	2
607	152	"c"	"Jan 29 2017,  0:12:15"	4	3	2	3	2	2	2	2	3	2
608	152	"d"	"Jan 24 2017, 22:17:38"	2	3	3	4	2	3	3	2	3	4
