305-77-"a"-"Feb 13 2017, 14:15:35"-"3 - 1 - 1 - 3 - 3"
306-77-"b"-"Jan 29 2017, 16:43:36"-"3 - 2 - 4 - 1 - 2"
307-77-"c"-"Feb 11 2017, 10:28:43"-"1 - 2 - 2 - 3 - 3"
308-77-"d"-"Feb 05 2017,  4:58:26"-"3 - 3 - 2 - 3 - 3"
309-78-"a"-"Jan 19 2017, 17:04:25"-"2 - 2 - 4 - 2 - 4"
310-78-"b"-"Feb 18 2017, 23:58:28"-"2 - 1 - 3 - 2 - 2"
311-78-"c"-"Jan 16 2017,  1:16:43"-"2 - 2 - 4 - 2 - 3"
312-78-"d"-"Jan 17 2017,  2:06:32"-"3 - 1 - 3 - 3 - 3"
313-79-"a"-"Dec 29 2016,  8:59:45"-"1 - 2 - 3 - 2 - 3"
314-79-"b"-"Feb 03 2017, 20:43:40"-"2 - 2 - 4 - 3 - 3"
315-79-"c"-"Jan 29 2017, 13:04:17"-"2 - 3 - 1 - 3 - 3"
316-79-"d"-"Jan 18 2017,  2:18:17"-"3 - 2 - 3 - 4 - 3"
317-80-"a"-"Jan 24 2017,  6:59:19"-"4 - 2 - 4 - 2 - 4"
318-80-"b"-"Jan 28 2017, 14:08:33"-"2 - 2 - 2 - 2 - 3"
319-80-"c"-"Jan 23 2017, 23:42:48"-"3 - 3 - 2 - 1 - 4"
320-80-"d"-"Jan 18 2017, 19:07:07"-"2 - 2 - 2 - 3 - 3"
321-81-"a"-"Feb 06 2017, 17:07:47"-"2 - 3 - 3 - 2 - 2"
322-81-"b"-"Feb 06 2017, 22:03:19"-"4 - 2 - 4 - 2 - 3"
323-81-"c"-"Jan 22 2017,  7:26:57"-"2 - 1 - 2 - 1 - 3"
324-81-"d"-"Jan 18 2017, 17:57:53"-"1 - 3 - 2 - 2 - 2"
325-82-"a"-"Jan 31 2017,  2:24:02"-"2 - 3 - 2 - 3 - 3"
326-82-"b"-"Jan 22 2017,  6:18:09"-"3 - 2 - 1 - 2 - 2"
327-82-"c"-"Feb 03 2017, 19:30:36"-"3 - 2 - 2 - 3 - 2"
328-82-"d"-"Feb 19 2017, 15:32:30"-"2 - 3 - 4 - 2 - 3"
329-83-"a"-"Dec 31 2016,  8:32:27"-"3 - 1 - 3 - 2 - 3"
330-83-"b"-"Jan 28 2017, 12:28:37"-"2 - 3 - 2 - 2 - 1"
331-83-"c"-"Jan 16 2017,  6:46:21"-"3 - 2 - 1 - 4 - 3"
332-83-"d"-"Jan 31 2017, 17:27:17"-"3 - 3 - 3 - 4 - 2"
333-84-"a"-"Feb 11 2017, 20:46:09"-"2 - 2 - 3 - 4 - 3"
334-84-"b"-"Jan 18 2017, 15:50:58"-"3 - 2 - 2 - 1 - 4"
335-84-"c"-"Jan 30 2017,  2:33:43"-"2 - 2 - 2 - 2 - 2"
336-84-"d"-"Feb 04 2017, 23:35:35"-"2 - 2 - 3 - 3 - 2"
337-85-"a"-"Feb 21 2017,  8:31:47"-"3 - 2 - 2 - 4 - 3"
338-85-"b"-"Feb 19 2017, 10:49:17"-"3 - 2 - 3 - 2 - 2"
339-85-"c"-"Feb 02 2017, 23:31:54"-"2 - 3 - 2 - 2 - 3"
340-85-"d"-"Jan 14 2017, 15:54:02"-"2 - 2 - 5 - 2 - 2"
341-86-"a"-"Jan 26 2017, 18:36:59"-"3 - 1 - 3 - 2 - 3"
342-86-"b"-"Jan 25 2017, 13:39:26"-"1 - 3 - 2 - 4 - 2"
343-86-"c"-"Feb 18 2017, 10:11:49"-"1 - 3 - 3 - 4 - 2"
344-86-"d"-"Jan 28 2017, 11:02:03"-"3 - 2 - 2 - 2 - 2"
345-87-"a"-"Jan 22 2017,  8:42:17"-"4 - 2 - 2 - 3 - 3"
346-87-"b"-"Jan 16 2017, 13:14:11"-"3 - 1 - 4 - 3 - 2"
347-87-"c"-"Jan 31 2017, 18:25:47"-"2 - 1 - 2 - 2 - 3"
348-87-"d"-"Jan 31 2017,  5:42:15"-"3 - 3 - 2 - 2 - 3"
349-88-"a"-"Jan 25 2017,  4:43:37"-"3 - 1 - 2 - 4 - 3"
350-88-"b"-"Jan 18 2017, 13:20:04"-"2 - 2 - 3 - 0 - 3"
351-88-"c"-"Jan 24 2017, 20:33:19"-"4 - 2 - 2 - 4 - 2"
352-88-"d"-"Jan 22 2017, 19:10:20"-"2 - 2 - 4 - 3 - 2"
353-89-"a"-"Jan 16 2017, 18:08:25"-"2 - 2 - 3 - 2 - 3"
354-89-"b"-"Jan 18 2017, 22:19:58"-"4 - 1 - 3 - 2 - 4"
355-89-"c"-"Jan 25 2017, 11:27:50"-"3 - 1 - 3 - 3 - 4"
356-89-"d"-"Jan 16 2017, 13:39:36"-"3 - 1 - 3 - 3 - 3"
357-90-"a"-"Jan 06 2017, 18:51:25"-"2 - 1 - 2 - 3 - 3"
358-90-"b"-"Jan 26 2017, 13:41:02"-"2 - 1 - 2 - 2 - 3"
359-90-"c"-"Feb 08 2017, 20:07:15"-"2 - 2 - 3 - 3 - 2"
360-90-"d"-"Dec 27 2016, 19:10:38"-"2 - 3 - 2 - 3 - 3"
361-91-"a"-"Feb 02 2017, 14:43:58"-"3 - 2 - 4 - 2 - 3"
362-91-"b"-"Feb 22 2017, 12:39:45"-"3 - 2 - 1 - 2 - 3"
363-91-"c"-"Feb 21 2017, 10:58:28"-"2 - 2 - 2 - 1 - 2"
364-91-"d"-"Jan 30 2017, 22:25:43"-"1 - 1 - 2 - 2 - 2"
365-92-"a"-"Feb 08 2017,  9:23:19"-"3 - 2 - 3 - 1 - 2"
366-92-"b"-"Jan 15 2017,  5:49:05"-"3 - 3 - 4 - 3 - 2"
367-92-"c"-"Jan 24 2017, 15:29:50"-"2 - 3 - 3 - 5 - 3"
368-92-"d"-"Jan 07 2017,  1:31:53"-"1 - 1 - 2 - 2 - 3"
369-93-"a"-"Feb 24 2017, 18:00:57"-"3 - 3 - 3 - 2 - 3"
370-93-"b"-"Feb 09 2017, 15:08:06"-"2 - 2 - 2 - 2 - 2"
371-93-"c"-"Jan 29 2017,  5:24:26"-"3 - 3 - 3 - 3 - 2"
372-93-"d"-"Feb 08 2017,  4:26:20"-"2 - 3 - 3 - 3 - 3"
373-94-"a"-"Jan 08 2017, 23:27:10"-"3 - 2 - 3 - 3 - 3"
374-94-"b"-"Jan 27 2017, 10:32:05"-"2 - 3 - 2 - 3 - 3"
375-94-"c"-"Jan 24 2017, 11:14:31"-"4 - 2 - 3 - 2 - 3"
376-94-"d"-"Feb 15 2017,  4:04:21"-"2 - 2 - 3 - 1 - 3"
377-95-"a"-"Jan 21 2017, 13:02:50"-"2 - 2 - 2 - 4 - 2"
378-95-"b"-"Feb 01 2017, 23:53:39"-"0 - 2 - 3 - 2 - 3"
379-95-"c"-"Dec 31 2016,  8:23:53"-"3 - 2 - 2 - 3 - 2"
380-95-"d"-"Feb 05 2017,  6:11:53"-"2 - 2 - 2 - 2 - 3"
381-96-"a"-"Feb 03 2017, 19:58:41"-"3 - 3 - 2 - 3 - 4"
382-96-"b"-"Jan 17 2017, 18:13:13"-"3 - 2 - 3 - 3 - 2"
383-96-"c"-"Jan 18 2017,  4:01:08"-"3 - 1 - 2 - 2 - 3"
384-96-"d"-"Feb 16 2017, 18:31:26"-"2 - 3 - 5 - 2 - 4"
385-97-"a"-"Jan 20 2017, 21:43:53"-"2 - 1 - 2 - 3 - 1"
386-97-"b"-"Feb 04 2017, 17:04:10"-"2 - 1 - 2 - 3 - 2"
387-97-"c"-"Jan 20 2017,  8:19:29"-"2 - 2 - 2 - 3 - 1"
388-97-"d"-"Jan 21 2017,  6:13:16"-"2 - 3 - 2 - 2 - 3"
389-98-"a"-"Jan 23 2017,  2:08:33"-"2 - 3 - 3 - 2 - 2"
390-98-"b"-"Dec 25 2016,  6:10:50"-"3 - 3 - 4 - 1 - 1"
391-98-"c"-"Feb 10 2017, 22:48:10"-"3 - 3 - 3 - 3 - 3"
392-98-"d"-"Jan 21 2017, 13:19:06"-"2 - 3 - 1 - 2 - 2"
393-99-"a"-"Jan 29 2017,  9:44:59"-"2 - 2 - 4 - 2 - 2"
394-99-"b"-"Jan 18 2017, 19:36:50"-"3 - 2 - 2 - 3 - 2"
395-99-"c"-"Jan 18 2017, 21:13:45"-"2 - 2 - 3 - 3 - 1"
396-99-"d"-"Jan 17 2017,  1:55:12"-"2 - 2 - 3 - 3 - 4"
397-100-"a"-"Jan 20 2017,  9:40:11"-"3 - 2 - 4 - 3 - 2"
398-100-"b"-"Feb 14 2017,  6:14:22"-"2 - 3 - 2 - 2 - 2"
399-100-"c"-"Jan 04 2017,  0:37:21"-"3 - 2 - 3 - 3 - 3"
400-100-"d"-"Feb 23 2017, 10:57:17"-"4 - 3 - 1 - 3 - 3"
