305-77-"a"-"Jan 29 2017,  0:33:16"-"2 - 2 - 3 - 1 - 2"
306-77-"b"-"Jan 14 2017,  3:30:12"-"2 - 2 - 3 - 3 - 4"
307-77-"c"-"Jan 27 2017, 19:02:03"-"2 - 2 - 2 - 2 - 3"
308-77-"d"-"Feb 02 2017,  9:16:37"-"3 - 2 - 1 - 3 - 2"
309-78-"a"-"Jan 28 2017,  7:58:50"-"2 - 2 - 2 - 2 - 2"
310-78-"b"-"Jan 23 2017, 11:06:33"-"2 - 2 - 2 - 3 - 3"
311-78-"c"-"Feb 12 2017, 17:25:58"-"2 - 1 - 2 - 3 - 4"
312-78-"d"-"Jan 07 2017, 19:13:54"-"1 - 2 - 4 - 3 - 3"
313-79-"a"-"Dec 25 2016, 12:59:44"-"2 - 1 - 3 - 2 - 4"
314-79-"b"-"Jan 01 2017, 19:24:47"-"2 - 3 - 2 - 3 - 3"
315-79-"c"-"Jan 14 2017, 10:30:24"-"2 - 2 - 3 - 2 - 2"
316-79-"d"-"Jan 24 2017, 19:28:55"-"1 - 1 - 2 - 1 - 2"
317-80-"a"-"Jan 26 2017, 23:59:21"-"2 - 1 - 2 - 3 - 2"
318-80-"b"-"Feb 02 2017, 14:42:14"-"2 - 1 - 3 - 3 - 1"
319-80-"c"-"Feb 01 2017,  5:58:02"-"2 - 2 - 3 - 3 - 2"
320-80-"d"-"Jan 12 2017, 20:01:27"-"3 - 2 - 2 - 2 - 3"
321-81-"a"-"Jan 21 2017,  1:16:14"-"4 - 1 - 3 - 3 - 4"
322-81-"b"-"Jan 25 2017, 21:32:33"-"3 - 2 - 3 - 3 - 2"
323-81-"c"-"Jan 15 2017,  9:31:42"-"2 - 3 - 3 - 3 - 3"
324-81-"d"-"Jan 20 2017, 17:40:46"-"4 - 2 - 3 - 3 - 3"
325-82-"a"-"Jan 10 2017,  3:20:26"-"1 - 3 - 2 - 3 - 1"
326-82-"b"-"Jan 15 2017, 15:52:53"-"2 - 2 - 3 - 6 - 2"
327-82-"c"-"Jan 06 2017,  9:17:26"-"4 - 3 - 3 - 2 - 3"
328-82-"d"-"Jan 30 2017, 17:34:02"-"2 - 1 - 2 - 3 - 2"
329-83-"a"-"Feb 06 2017,  1:29:50"-"1 - 2 - 3 - 3 - 3"
330-83-"b"-"Dec 30 2016,  3:14:35"-"1 - 1 - 2 - 2 - 3"
331-83-"c"-"Jan 07 2017, 17:38:42"-"2 - 2 - 2 - 1 - 3"
332-83-"d"-"Jan 16 2017, 12:31:48"-"3 - 1 - 1 - 2 - 2"
333-84-"a"-"Jan 07 2017, 17:26:27"-"2 - 2 - 3 - 3 - 2"
334-84-"b"-"Jan 16 2017, 19:01:49"-"4 - 2 - 2 - 3 - 2"
335-84-"c"-"Feb 07 2017, 19:07:24"-"2 - 3 - 2 - 2 - 1"
336-84-"d"-"Jan 11 2017,  3:07:50"-"2 - 2 - 3 - 3 - 2"
337-85-"a"-"Feb 01 2017, 14:38:56"-"5 - 2 - 2 - 3 - 2"
338-85-"b"-"Jan 10 2017, 19:13:00"-"1 - 2 - 3 - 3 - 3"
339-85-"c"-"Jan 23 2017,  0:35:19"-"2 - 3 - 2 - 1 - 3"
340-85-"d"-"Jan 23 2017, 22:17:40"-"3 - 2 - 3 - 2 - 2"
341-86-"a"-"Jan 23 2017,  7:56:33"-"2 - 3 - 3 - 3 - 3"
342-86-"b"-"Feb 02 2017,  7:28:06"-"2 - 3 - 3 - 3 - 3"
343-86-"c"-"Jan 27 2017,  8:39:27"-"3 - 0 - 3 - 3 - 2"
344-86-"d"-"Jan 07 2017, 22:48:24"-"3 - 2 - 3 - 3 - 2"
345-87-"a"-"Jan 26 2017,  4:37:07"-"2 - 4 - 0 - 2 - 2"
346-87-"b"-"Jan 19 2017, 17:21:50"-"2 - 1 - 2 - 3 - 3"
347-87-"c"-"Feb 05 2017,  7:53:02"-"1 - 2 - 2 - 2 - 2"
348-87-"d"-"Feb 04 2017, 15:15:52"-"1 - 2 - 2 - 2 - 3"
349-88-"a"-"Jan 29 2017, 22:23:36"-"2 - 2 - 2 - 4 - 2"
350-88-"b"-"Jan 22 2017,  1:20:10"-"2 - 3 - 3 - 4 - 3"
351-88-"c"-"Dec 27 2016, 19:00:39"-"2 - 2 - 2 - 3 - 2"
352-88-"d"-"Feb 21 2017,  5:04:16"-"2 - 2 - 2 - 4 - 2"
353-89-"a"-"Jan 17 2017,  8:59:22"-"3 - 2 - 2 - 2 - 3"
354-89-"b"-"Feb 11 2017, 15:15:47"-"2 - 1 - 2 - 4 - 4"
355-89-"c"-"Jan 13 2017,  5:06:18"-"3 - 2 - 2 - 2 - 3"
356-89-"d"-"Jan 13 2017, 17:00:31"-"3 - 2 - 3 - 3 - 3"
357-90-"a"-"Jan 17 2017,  9:13:52"-"3 - 1 - 1 - 3 - 4"
358-90-"b"-"Jan 15 2017,  9:18:34"-"3 - 1 - 1 - 2 - 3"
359-90-"c"-"Jan 13 2017, 16:30:35"-"2 - 2 - 2 - 3 - 0"
360-90-"d"-"Jan 28 2017,  5:08:59"-"3 - 3 - 2 - 3 - 2"
361-91-"a"-"Feb 20 2017, 12:05:26"-"3 - 3 - 2 - 4 - 2"
362-91-"b"-"Jan 05 2017,  3:50:51"-"2 - 2 - 3 - 1 - 3"
363-91-"c"-"Jan 30 2017,  6:30:00"-"2 - 1 - 3 - 2 - 3"
364-91-"d"-"Jan 28 2017, 10:27:53"-"3 - 1 - 2 - 3 - 3"
365-92-"a"-"Feb 03 2017, 11:15:26"-"3 - 2 - 3 - 4 - 3"
366-92-"b"-"Jan 29 2017, 18:43:02"-"2 - 4 - 3 - 2 - 1"
367-92-"c"-"Jan 13 2017,  6:59:25"-"3 - 3 - 3 - 4 - 3"
368-92-"d"-"Jan 22 2017, 17:38:12"-"3 - 1 - 3 - 2 - 4"
369-93-"a"-"Jan 22 2017, 10:19:25"-"2 - 2 - 2 - 3 - 3"
370-93-"b"-"Jan 20 2017,  5:26:30"-"3 - 3 - 3 - 2 - 2"
371-93-"c"-"Jan 14 2017, 12:12:45"-"2 - 1 - 3 - 2 - 3"
372-93-"d"-"Jan 21 2017, 15:45:42"-"1 - 1 - 2 - 3 - 3"
373-94-"a"-"Jan 21 2017,  1:10:01"-"3 - 1 - 2 - 3 - 3"
374-94-"b"-"Feb 13 2017, 12:10:09"-"3 - 3 - 3 - 3 - 3"
375-94-"c"-"Jan 07 2017,  4:04:02"-"2 - 2 - 3 - 2 - 1"
376-94-"d"-"Jan 20 2017, 15:04:01"-"2 - 1 - 1 - 2 - 2"
377-95-"a"-"Jan 16 2017,  6:14:56"-"3 - 5 - 4 - 1 - 2"
378-95-"b"-"Jan 20 2017,  9:18:34"-"2 - 2 - 3 - 2 - 3"
379-95-"c"-"Jan 25 2017, 12:04:25"-"2 - 2 - 2 - 2 - 4"
380-95-"d"-"Jan 28 2017,  5:27:32"-"2 - 2 - 3 - 2 - 2"
381-96-"a"-"Feb 16 2017, 11:32:23"-"3 - 2 - 4 - 3 - 2"
382-96-"b"-"Feb 07 2017, 20:30:54"-"0 - 2 - 3 - 3 - 3"
383-96-"c"-"Jan 09 2017, 15:04:22"-"2 - 3 - 2 - 2 - 3"
384-96-"d"-"Jan 23 2017,  6:13:51"-"2 - 2 - 4 - 2 - 2"
385-97-"a"-"Jan 16 2017,  5:09:15"-"2 - 2 - 3 - 4 - 3"
386-97-"b"-"Jan 15 2017, 15:07:15"-"1 - 2 - 3 - 2 - 4"
387-97-"c"-"Feb 04 2017, 17:04:52"-"3 - 3 - 3 - 2 - 3"
388-97-"d"-"Jan 08 2017,  0:32:34"-"3 - 1 - 3 - 3 - 1"
389-98-"a"-"Jan 29 2017, 20:22:55"-"2 - 3 - 3 - 2 - 2"
390-98-"b"-"Feb 06 2017, 19:04:34"-"4 - 1 - 3 - 2 - 2"
391-98-"c"-"Jan 17 2017, 11:45:10"-"3 - 2 - 3 - 2 - 3"
392-98-"d"-"Jan 19 2017, 12:50:03"-"2 - 2 - 5 - 2 - 2"
393-99-"a"-"Feb 05 2017,  4:35:41"-"3 - 3 - 3 - 3 - 2"
394-99-"b"-"Jan 26 2017,  7:45:57"-"3 - 2 - 2 - 2 - 2"
395-99-"c"-"Jan 14 2017,  2:00:39"-"4 - 4 - 1 - 3 - 2"
396-99-"d"-"Jan 06 2017, 19:38:32"-"2 - 1 - 2 - 2 - 3"
397-100-"a"-"Jan 27 2017, 13:25:03"-"4 - 1 - 1 - 3 - 2"
398-100-"b"-"Jan 20 2017,  4:28:32"-"3 - 1 - 2 - 3 - 2"
399-100-"c"-"Feb 15 2017, 14:21:10"-"2 - 2 - 4 - 2 - 1"
400-100-"d"-"Feb 07 2017, 23:47:06"-"3 - 1 - 3 - 2 - 2"
